date,dp,dy,ep,de,svar,bm,ntis,tbl,lty,ltr,tms,dfy,dfr,infl,target
1933-05-01,-3.01036158356995,-2.8631027297806133,-3.127486940807363,0.11712535723741269,0.01196383281,0.9283849733287936,-0.003001642724204294,0.0029,0.0308,0.0303,0.0279,0.031099999999999996,0.028499999999999998,0.0,0.12863113359699815
1933-06-01,-3.144702384123012,-3.020943692900487,-3.2453459099026993,0.10064352577968738,0.019819362466,0.8335031587528021,0.0007609173912244441,0.0007000000000000001,0.0306,0.005,0.0299,0.026099999999999998,0.013999999999999999,0.0,-0.08874271073433317
1933-07-01,-3.063290424565282,-3.1553976732397597,-3.1473735417758237,0.08408311721054151,0.032868097437999996,0.9011788035694612,0.002713484116920647,0.0019,0.0309,-0.0017,0.029,0.022599999999999995,0.0178,0.007936507936507908,0.11594589979003272
1933-08-01,-3.182572590861272,-3.0741013406694977,-3.2500138716568046,0.06744128079553269,0.011878964091000001,0.7987501220583927,0.0021472240403020404,0.0001,0.0308,0.0044,0.0307,0.0247,0.004899999999999999,0.03149606299212593,-0.12581422468776052
1933-09-01,-3.0728967941902616,-3.193501661393462,-3.123611886769278,0.05071509257901652,0.014249909073999999,0.8679966044142615,-0.0004584901121342034,0.0004,0.0308,0.0023,0.0304,0.0291,-0.0037,0.007633587786259444,-0.09509552431231673
1933-10-01,-2.9912779232046107,-3.083946630376847,-3.025179474880292,0.03390155167568132,0.027675770355000004,0.927858439201452,0.0034629660224480404,0.0009,0.0315,-0.0091,0.0306,0.03150000000000001,0.0131,0.0,0.10285558128763211
1933-11-01,-3.100193508575673,-3.0024512238027357,-3.1171910849442446,0.016997576368571132,0.009581576110999999,0.8335031587528021,0.005923477419059471,0.0022,0.0327,-0.0149,0.0305,0.03440000000000001,-0.009899999999999999,0.0,0.026143951336934736
1933-12-01,-3.133515975917044,-3.1114930638296068,-3.133515975917044,0.0,0.005590569861,0.8290260464173507,0.0061958281068512245,0.0029,0.0336,-0.0113,0.030699999999999998,0.0325,0.037,0.0,0.10838412584502191
1934-01-01,-3.2323956342245412,-3.131699444990646,-3.224711980602919,-0.007683653621622155,0.006638909922000001,0.7629173661630293,0.0035583230844539156,0.0072,0.0321,0.0257,0.0249,0.0266,0.0,0.0,-0.03359131703239309
1934-02-01,-3.1929599151132946,-3.2303559734607656,-3.178128182554382,-0.014831732558913013,0.005567284667000001,0.7906437270442683,0.005594944337254493,0.0062,0.0317,0.0081,0.0255,0.02069999999999999,0.006500000000000001,0.0,0.005140732966836563
1934-03-01,-3.1902205691078245,-3.1911503692677914,-3.1678732704158277,-0.022347298691996698,0.006372524620999999,0.8025122121423587,0.009606328058943046,0.0024,0.0307,0.0197,0.028300000000000002,0.021300000000000006,-0.0009999999999999974,0.007575757575757791,-0.02592049341485282
1934-04-01,-3.161066995867906,-3.1884142918048006,-3.131287017427961,-0.029779978439945398,0.001899187354,0.8010747338043587,0.007828796728237804,0.0015,0.03,0.0126,0.028499999999999998,0.0194,-0.0022000000000000006,0.0,-0.08184924131630737
1934-05-01,-3.0742845905040115,-3.1590388261585867,-3.0375953925826567,-0.0366891979213545,0.007363200412,0.8563829787234043,0.007652303605651496,0.0016,0.0292,0.0131,0.0276,0.0204,-0.004100000000000001,0.0,0.02369465356538397
1934-06-01,-3.0930832703931683,-3.072485219798098,-3.0491201469720526,-0.04396312342111608,0.006894644965999997,0.8407310704960835,0.0059827799657326325,0.0015,0.0289,0.0067,0.027399999999999997,0.021299999999999993,0.0091,0.0,-0.127758381820932
1934-07-01,-2.9689063867026273,-3.0912871316076402,-2.9177476908750752,-0.05115869582755195,0.011531330891,0.9142532651902329,0.0029078413041202233,0.0015,0.0288,0.004,0.027299999999999998,0.022399999999999996,0.0007000000000000001,0.007518796992481258,0.05689451651947505
1934-08-01,-3.0196219299114944,-2.966889579296323,-2.961779721357365,-0.05784220855412936,0.006501447164000001,0.8668964031875942,0.019956903496031797,0.0019,0.0299,-0.0118,0.028,0.025599999999999998,0.0165,0.0,-0.0003160183316930676
1934-09-01,-3.0123531547900315,-3.017832620554657,-2.9474655325841566,-0.06488762220587485,0.004830818599,0.8703643637149963,0.019439017156694893,0.0021,0.031,-0.0146,0.0289,0.026100000000000012,0.0085,0.0,-0.033308338724313054
1934-10-01,-2.9781800677688315,-3.0105670413435477,-2.90632120529405,-0.07185886247478135,0.004358161046000002,0.8622536418166238,0.02389727141925519,0.0027,0.03,0.0182,0.027299999999999998,0.025,-0.008,0.014925373134328401,0.08245555284418002
1934-11-01,-3.055780541578044,-2.976174496065937,-2.97745174787426,-0.0783287937037841,0.002025305206,0.7820089372449971,0.020711038517711416,0.0025,0.0299,0.0037,0.0274,0.02510000000000001,0.0092,-0.007352941176470562,-0.0007812269861608848
1934-12-01,-3.049799494824267,-3.054001181677967,-2.96464168648396,-0.08515780834030684,0.002608945583,0.7737408688965782,0.02081271566757671,0.0023,0.0293,0.0112,0.027,0.0242,-0.0011000000000000003,0.0,-0.043391703421516124
1935-01-01,-3.006782109740576,-3.049799494824267,-2.7703933316763454,-0.2363887780642303,0.0022136038419999994,0.7916215950437605,0.02099742928439618,0.002,0.0281,0.0182,0.026099999999999998,0.02210000000000001,0.0029,-0.007407407407407418,-0.03773571353177055
1935-02-01,-2.9664178858852157,-3.006782109740576,-2.598693105759898,-0.3677247801253174,0.003279981949,0.7862863840593867,0.014708641484959453,0.0019,0.0275,0.0092,0.0256,0.022600000000000002,0.0049,0.014925373134328401,-0.0320592961352921
1935-03-01,-2.9350382048817347,-2.9664178858852157,-2.4512412535036634,-0.4837969513780714,0.003972861679999999,0.8007541178805319,0.012045955908095339,0.0015,0.0274,0.0041,0.0259,0.025300000000000003,0.00019999999999999966,0.007352941176470562,0.0920169099061666
1935-04-01,-3.033803475235021,-2.9424724371008746,-2.5066935634443706,-0.5271099117906504,0.003162168495,0.7373229785290086,0.01909368788956825,0.0015,0.0269,0.0079,0.0254,0.0247,0.003299999999999999,0.0,0.037325839090048954
1935-05-01,-3.073111690297198,-3.0412956451125384,-2.5038749780268166,-0.5692367122703816,0.0028776616859999995,0.7293926247288504,0.019298040691548567,0.0015,0.0276,-0.0057,0.026099999999999998,0.022900000000000004,0.009899999999999999,0.007299270072992803,0.06805666028862126
1935-06-01,-3.1463051320333655,-3.0806581440525993,-2.536045611279188,-0.6102595207541777,0.002810457541,0.6818181818181819,0.01934397663301479,0.0015,0.027,0.0092,0.0255,0.021599999999999994,0.002,0.0,0.08038630657856936
1935-07-01,-3.2261222333889683,-3.1463051320333655,-2.6366539024720197,-0.5894683309169483,0.001680048419,0.6393091974966332,0.017409774693289512,0.0015,0.0268,0.0046,0.0253,0.0211,0.006500000000000001,-0.007246376811594346,0.026122178921777223
1935-08-01,-3.247551624844867,-3.2261222333889683,-2.6793146646810797,-0.568236960163787,0.0037749858980000005,0.6336866902237928,0.004981615097488259,0.0016,0.0281,-0.0133,0.0265,0.019799999999999998,0.0091,0.0,0.025105656694675033
1935-09-01,-3.2711232094214906,-3.247551624844867,-2.7245795030534206,-0.5465437063680699,0.002428823758,0.6117343844754397,0.008026621087926449,0.002,0.0282,0.0009,0.0262,0.0194,-0.0009,0.0,0.06924228210403204
1935-10-01,-3.321031209577079,-3.248650353569432,-2.7969603590610674,-0.5240708505160113,0.0032591933199999997,0.5775010734220696,0.002950727076156689,0.002,0.0279,0.0061,0.0259,0.020199999999999996,-0.0019000000000000006,0.0,0.05043895033542105
1935-11-01,-3.337624577644543,-3.2990523028583034,-2.835532633847307,-0.502091943797236,0.003149682571,0.5669523675706056,0.0022194292213505214,0.0016,0.028,0.001,0.0264,0.019599999999999992,0.0059,0.0,0.03901205840353741
1935-12-01,-3.3525135948131792,-3.3161183724235794,-2.8719278562369066,-0.4805857385762725,0.0028973664429999993,0.5599111912856449,0.0086888345696463,0.0015,0.0276,0.007,0.026099999999999998,0.0186,0.0013,0.007299270072992803,0.06926933894906545
